"","kpc_control_1","kpc_control_2","kpc_control_3","kpc_knockdown_1","kpc_knockdown_2","kpc_knockdown_3"
"Rdh10",19.7124924170917,12.7938114239129,16.04046716768,10.6979781098339,12.3234818328745,7.66410012546368
"Eloc",41.1772063823693,37.1020531293475,40.1011679192,21.9902883368808,34.5057491320485,13.4121752195614
"Tmem70",21.0266585782311,23.0288605630433,20.6837602951663,20.8016241024548,17.2528745660243,15.3282002509274
"Jph1",7.00888619274371,7.67628685434777,13.0856442683705,5.94332117212994,12.3234818328745,8.62211264114664
"Pi15",8.32305235388315,27.5066945614128,34.1915221205811,13.6696386958989,12.3234818328745,16.2862127666103
"Gm15795",23.2169355134635,24.3082417054346,18.1510549529011,21.9902883368808,16.4313091104993,12.4541627038785
"Mcm3",385.926795987951,346.712289588041,304.76887618592,305.486708247479,255.506856668264,256.747354203033
"Gm53541",6.57083080569723,7.03659628315212,7.17599846975158,12.4809744614729,9.85878546629958,7.66410012546368
"Ogfrl1",24.0930462875565,17.2716454222825,30.3924641071832,23.1789525713067,26.2900945767989,22.992300376391
"Smap1",71.841083475623,65.8881288331517,81.0465709524885,66.5651971278553,51.7586236980728,41.1945381743673
"Sdhaf4",10.951384676162,11.5144302815216,12.6635267113263,12.4809744614729,14.7881781994494,14.3701877352444
"Lmbrd1",12.703606224348,15.3525737086955,13.5077618254147,19.0186277508158,12.3234818328745,27.7823629548058
"Phf3",38.5488740600904,35.1829814157606,46.4329312748632,39.2259197360576,43.5429691428232,52.6906883625628
"Ptp4a1",3.94249848341834,3.19845285597824,8.02023358384,7.13198540655592,15.6097436549743,9.5801251568296
"Prim2",15.3319385466269,21.749479420652,27.4376412078737,33.8769306811406,32.8626182209986,19.1602503136592
"Rab23",14.4558277725339,19.8304077070651,16.8847022817684,18.4242956336028,13.1450472883994,22.0342878607081
"Bag2",17.0841600948128,19.1907171358694,16.04046716768,19.6129598680288,12.3234818328745,14.3701877352444
"Zfp451",16.6461047077663,17.9113359934781,18.9952900669895,13.6696386958989,23.825398210224,15.3282002509274
"Dst",128.350228404619,107.468015960869,73.4484549256927,87.961153347523,105.160378307196,106.339389240809
"Ccdc115",7.88499696683667,6.39690571195647,12.6635267113263,8.9149817581949,11.5019163773495,11.4961501881955
"Imp4",48.6241479621595,46.6974116972822,46.010813717819,38.0372555016316,36.1488800430985,46.942613268465
"Fam168b",133.606893049177,131.776257666303,131.700677797794,105.1967847467,121.591687417695,99.6333016310278
"Plekhb2",7.44694157979019,15.9922642798912,13.929879382459,8.9149817581949,21.3607018436491,18.2022377979762
"Hs6st1",32.8541540284861,48.6164834108692,40.9454030332884,41.0089160876965,50.9370582425478,46.942613268465
"Uggt1",148.500776208757,163.760786226086,142.253616723899,153.932018358165,142.130823805819,121.667589491736
"Arid5a",81.4783019906456,81.8803931130428,72.6042198116043,72.5085182999852,64.9036709864722,93.88522653693
"Kansl3",60.889698799461,66.5278194043473,88.6446869792843,75.4801788860502,69.0114982640971,75.6829887389538
"Lman2l",22.7788801264171,15.9922642798912,15.1962320535916,12.4809744614729,14.7881781994494,14.3701877352444
"Cnnm4",7.44694157979019,8.95566799673906,10.5529389261053,4.75465693770395,9.85878546629958,8.62211264114664
"Cnnm3",22.7788801264171,33.2639097021737,24.9049358656084,27.9336095090107,25.4685291212739,25.8663379234399
"Sema4c",91.9916312797612,89.5566799673906,73.8705724827369,65.9708650106423,71.476194630672,67.0608760978072
"Cox5b",685.118625340698,531.582864663583,501.475657768522,443.371759440893,551.270420657252,583.429622050922
"Actr1b",214.647139652776,185.510265646738,146.052674737297,155.120682592591,135.558300161619,160.946102634737
"Tmem131",30.2258217062072,24.9479322766302,39.2569328051116,25.5562810401587,26.2900945767989,28.7403754704888
"Inpp4a",7.00888619274371,8.95566799673906,9.28658625497264,8.32064964098191,5.75095818867476,3.83205006273184
"Coa5",25.8452678357424,25.5876228478259,29.1261114360505,22.5846204540938,22.1822672991741,26.8243504391229
"Unc50",31.1019324803002,46.6974116972822,45.1665786037306,32.0939343295016,32.8626182209986,14.3701877352444
"Mgat4a",5.69472003160426,1.27938114239129,2.95482289930948,6.53765328934293,6.57252364419972,6.70608760978072
"Mitd1",18.3983262559522,18.5510265646738,14.7741144965474,21.9902883368808,18.0744400215492,28.7403754704888
"Mrpl30",198.439090332056,197.024695928259,168.002787703596,180.67696363275,179.922834759967,180.106352948396
"Txndc9",15.3319385466269,25.5876228478259,28.2818763219621,28.5279416262237,28.7547909433738,21.0762753450251
"Eif5b",502.887584329361,454.18030554891,534.400827217971,596.115113564632,550.448855201727,616.002047584143
"Pdcl3",55.6330341549032,53.0943174092387,51.0762244023495,53.4898905491694,46.829230964923,47.900625784148
"Rpl31",1112.66068309806,983.844098498905,1124.09905440873,1453.73635870298,1687.49544564828,1537.61008767115
"Cnot11",48.6241479621595,43.498958841304,49.3877541741727,45.7635730254005,38.6135764096734,47.900625784148
"Rnf149",637.808643539678,594.272540640756,453.354256265482,271.015445449125,222.644238447266,271.117541938278
"Map4k4",368.842635893138,347.991670730432,285.351468561887,221.091547603234,221.001107536216,260.579404265765
"Il1r1",33.7302648025791,33.9036002733693,49.8098717312169,30.3109379778627,20.5391363881241,22.0342878607081
"Il1rl2",8.32305235388315,7.03659628315212,6.75388091270737,5.34898905491694,6.57252364419972,6.70608760978072
"Il1rl1",184.421317946569,150.966974802173,185.731725099453,143.234040248331,121.591687417695,120.709576976053
"Il18rap",44.2435940916947,63.9690571195647,50.6541068453053,47.5465693770395,40.2567073207233,49.8166508155139
"Mrps9",56.0710895419497,44.7783399836953,48.5435190600842,67.7538613622813,48.472361875973,42.1525506900502
"Tgfbrap1",26.7213786098354,44.1386494124997,31.2366992212716,32.6882664467146,35.3273145875735,30.6564005018547
"Fhl2",18.8363816429987,18.5510265646738,29.5482289930948,58.8388796040864,69.833063719622,44.0685757214161
"Nck2",3.50444309637185,1.91907171358694,5.90964579861895,7.13198540655592,9.03722001077462,8.62211264114664
"Uxs1",27.1594339968819,20.4700982782607,24.4828183085642,23.7732846885197,24.646963665749,22.0342878607081
"Gm19587",212.89491810459,198.943767641846,217.390541877769,222.874543954873,235.789285735665,172.442252822933
"Tpp2",17.0841600948128,22.3891699918477,22.7943480803874,17.8299635163898,12.3234818328745,21.0762753450251
"Tex30",0,4.47783399836953,7.17599846975158,8.9149817581949,5.75095818867476,7.66410012546368
"Poglut2",13.1416616113945,9.59535856793471,12.6635267113263,12.4809744614729,9.85878546629958,9.5801251568296
"Ercc5",10.5133292891156,11.5144302815216,17.7289373958569,20.8016241024548,15.6097436549743,17.2442252822933
"Col3a1",128.788283791666,324.962810167389,178.977844186745,212.770897962252,226.75206572489,169.568215275884
"Col5a2",9.6372185150226,69.7262722603255,73.4484549256927,52.8955584319564,68.1899328085721,53.6487008782457
"Wdr75",9.6372185150226,16.6319548510868,12.2414091542821,17.2356313991768,21.3607018436491,15.3282002509274
"Cavin2",5.25666464455778,6.39690571195647,5.06541068453053,17.2356313991768,21.3607018436491,12.4541627038785
"Myo1b",8.76110774092964,10.874739710326,9.70870381201685,6.53765328934293,4.92939273314979,7.66410012546368
"Stat1",72.2791388626695,79.9613213994559,72.18210225456,75.4801788860502,84.6212419190714,107.297401756491
"Gls",13.1416616113945,12.7938114239129,16.8847022817684,16.6412992819638,13.1450472883994,15.3282002509274
"Nab1",7.44694157979019,17.9113359934781,51.9204595164379,18.4242956336028,32.0410527654736,29.6983879861718
"Gm5527",15.7699939336733,9.59535856793471,13.5077618254147,10.1036459926209,10.6803509218245,22.0342878607081
"Inpp1",7.44694157979019,8.31597742554341,13.929879382459,8.32064964098191,9.85878546629958,11.4961501881955
"Ormdl1",6.57083080569723,6.39690571195647,4.64329312748632,3.56599270327796,5.75095818867476,6.70608760978072
"Asnsd1",16.6461047077663,14.0731925663042,12.6635267113263,17.2356313991768,17.2528745660243,14.3701877352444
"Sf3b1",61.7658095735539,61.4102948347821,60.7849282143664,57.6502153696604,67.3683673530471,57.4807509409776
"Hspd1",171.279656335174,206.620054496194,202.616427381221,152.743354123739,186.495358404167,196.392565715007
"Hspe1",225.160468941892,211.097888494564,191.219253341027,173.544978226194,182.387531126542,128.373677101517
"Mob4",43.8055387046482,51.8149362668474,33.7694045635369,36.2542591499926,24.646963665749,27.7823629548058
"Rftn2",25.8452678357424,28.1463851326085,22.7943480803874,22.5846204540938,26.2900945767989,19.1602503136592
"Gm10561",7.44694157979019,5.11752456956518,11.3971740401937,11.2923102270469,9.03722001077462,5.74807509409776
"Gm8292",149.814942369897,157.363880514129,171.37972815995,383.938547719594,355.73784224231,401.40724407116
"Gm6644",148.062720821711,139.452544520651,192.063488455116,160.469671647508,143.773954716869,178.190327917031
"Maip1",6.13277541865075,8.95566799673906,13.0856442683705,11.8866423442599,18.8960054770742,13.4121752195614
"Kctd18",7.00888619274371,3.83814342717388,10.5529389261053,4.16032482049095,5.75095818867476,10.5381376725126
"Sgo2a",10.951384676162,5.75721514076082,9.70870381201685,4.16032482049095,18.8960054770742,7.66410012546368
"Bzw1",13.1416616113945,18.5510265646738,38.4126976910232,27.3392773917977,31.2194873099487,42.1525506900502
"Clk1",1.31416616113945,12.7938114239129,24.4828183085642,22.5846204540938,25.4685291212739,21.0762753450251
"Nif3l1",4.8186092575113,8.31597742554341,10.9750564831495,13.0753065786859,18.0744400215492,12.4541627038785
"Orc2",19.7124924170917,18.5510265646738,27.8597587649179,17.2356313991768,21.3607018436491,21.0762753450251
"Hycc2",9.19916312797612,15.9922642798912,8.86446869792843,13.0753065786859,9.03722001077462,14.3701877352444
"Ndufb3",41.6152617694158,44.7783399836953,56.9858702009685,53.4898905491694,57.5095818867476,62.2708135193924
"Cflar",27.5974893839284,28.7860757038041,32.9251694494484,32.6882664467146,41.0782727762483,33.5304380489036
"Casp8",11.827495450255,26.8670039902172,24.06070075152,14.8583029303248,14.7881781994494,18.2022377979762
"Trak2",38.5488740600904,20.4700982782607,21.950112966299,26.7449452745847,23.003832754699,25.8663379234399
"Tmem237",14.0177723854874,23.6685511342389,31.2366992212716,18.4242956336028,19.7175709325992,15.3282002509274
"Als2",10.5133292891156,6.39690571195647,7.17599846975158,7.72631752376892,9.03722001077462,9.5801251568296
"Sumo1",9.19916312797612,42.8592682701084,64.16186867072,46.9522372598265,58.3311473422725,39.2785131430013
"Nop58",139.301613080781,126.019042525543,180.244196857878,157.498011061443,163.491525649468,148.491939930859
"B430105G09Rik",9.19916312797612,8.31597742554341,8.86446869792843,3.56599270327796,2.4646963665749,1.91602503136592
"Bmpr2",4.8186092575113,7.03659628315212,4.64329312748632,5.94332117212994,12.3234818328745,12.4541627038785
"Wdr12",17.0841600948128,8.95566799673906,10.9750564831495,12.4809744614729,8.21565455524965,9.5801251568296
"Gm15464",88.9252435704358,67.167509975543,77.2475129390906,88.555485464736,103.517247396146,111.129451819223
"Nbeal1",7.88499696683667,7.03659628315212,5.06541068453053,10.1036459926209,5.75095818867476,6.70608760978072
"Cyp20a1",20.5886031911846,17.9113359934781,21.950112966299,14.2639708131118,12.3234818328745,8.62211264114664
"Raph1",14.4558277725339,10.874739710326,13.0856442683705,12.4809744614729,11.5019163773495,9.5801251568296
"Gm11599",85.8588558611104,62.6896759771734,40.5232854762442,52.3012263147434,64.0821055309473,45.9846007527821
"Nrp2",191.430204139313,211.097888494564,233.008891488404,145.611368717183,133.093603795044,137.953802258346
"Ino80d",25.4072124486959,16.6319548510868,32.9251694494484,31.4996022122887,17.2528745660243,38.3205006273184
"Ndufs1",53.4427572196708,55.0133891228257,49.8098717312169,49.3295657286785,57.5095818867476,48.858638299831
"Eef1b2",529.608962939197,628.176140914126,612.49257527115,732.811500523621,814.992931880765,648.574473117364
"Fastkd2",5.69472003160426,3.83814342717388,9.28658625497264,6.53765328934293,5.75095818867476,6.70608760978072
"Klf7",58.2613664771821,59.4912231211952,62.8955159995874,80.2348358237541,68.1899328085721,68.0188886134901
"Creb1",7.00888619274371,10.2350491391304,16.8847022817684,11.8866423442599,10.6803509218245,10.5381376725126
"Mettl21a",12.2655508373015,10.874739710326,8.02023358384,8.9149817581949,3.28626182209986,11.4961501881955
"2810408I11Rik",11.827495450255,19.8304077070651,26.1712885367411,11.2923102270469,16.4313091104993,15.3282002509274
"Ccnyl1",23.2169355134635,37.7417437005432,35.4578747917137,23.7732846885197,27.9332254878488,22.0342878607081
"Plekhm3",4.38055387046482,6.39690571195647,8.02023358384,4.16032482049095,7.39408909972469,9.5801251568296
"Pikfyve",16.6461047077663,10.2350491391304,17.7289373958569,15.4526350475378,17.2528745660243,29.6983879861718
"Acadl",33.2922094155326,33.9036002733693,61.2070457714106,45.1692409081875,49.2939273314979,53.6487008782457
"Gm15793",77.0977481201808,86.3582271114124,80.6244533954443,101.036459926209,100.230985574046,49.8166508155139
"Lancl1",31.5399878673467,20.4700982782607,29.1261114360505,27.3392773917977,36.9704454986234,22.0342878607081
"Atic",67.0224742181117,58.2118419788039,61.6291633284548,68.3481934794943,56.6880164312226,73.7669637075879
"Fn1",719.72500091737,733.725085161407,618.824338626813,714.981537007231,889.755388333537,796.10840053254
"Xrcc5",16.2080493207198,15.9922642798912,14.7741144965474,21.9902883368808,18.8960054770742,27.7823629548058
"Smarcal1",6.13277541865075,10.2350491391304,5.90964579861895,11.2923102270469,7.39408909972469,5.74807509409776
"Rpl37a",2372.0699208567,2488.39632195107,2398.04984156816,2621.0046369093,2600.25466673651,2579.92770473421
"Igfbp2",9.19916312797612,28.1463851326085,10.5529389261053,1.78299635163898,5.75095818867476,1.91602503136592
"Igfbp5",28.4736001580213,31.9845285597824,65.8503388988969,16.0469671647508,7.39408909972469,12.4541627038785
"Tns1",42.9294279305552,35.8226719869562,46.8550488319074,56.4615511352344,57.5095818867476,68.9769011291731
"Arpc2",239.178241327379,220.693247062498,315.321815112025,304.892376130266,329.447747665511,321.892205269474
"Aamp",342.121257283302,270.589111615759,257.491709796969,218.714219134382,219.357976625166,220.342878607081
"Pnkd",122.655508373015,107.468015960869,109.750564831495,89.744149699162,69.0114982640971,90.0531764741982
"Tmbim1",94.1819082149936,83.7994648266298,84.4235114088422,69.5368577139202,53.4017546091227,65.1448510664413
"Slc11a1",15.3319385466269,12.7938114239129,10.1308213690611,1.18866423442599,1.64313091104993,1.91602503136592
"Ctdsp1",150.69105314399,126.019042525543,146.896909851385,149.177361420461,147.881781994494,120.709576976053
"Usp37",19.2744370300452,18.5510265646738,28.2818763219621,25.5562810401587,21.3607018436491,22.0342878607081
"Cnot9",27.5974893839284,20.4700982782607,18.9952900669895,23.7732846885197,27.9332254878488,24.908325407757
"Zfp142",34.1683201896256,33.2639097021737,30.3924641071832,34.4712627983536,24.646963665749,31.6144130175377
"Bcs1l",12.703606224348,13.4335019951086,13.929879382459,14.2639708131118,14.7881781994494,4.7900625784148
"Rnf25",65.7083080569723,72.2850345451081,64.16186867072,77.2631752376892,67.3683673530471,70.892926160539
"Ttll4",20.5886031911846,24.9479322766302,19.4174076240337,28.5279416262237,32.0410527654736,28.7403754704888
"Wnt6",12.703606224348,5.75721514076082,7.59811602679579,8.32064964098191,7.39408909972469,7.66410012546368
"Wnt10a",22.7788801264171,15.3525737086955,18.9952900669895,15.4526350475378,14.7881781994494,21.0762753450251
"Nhej1",15.7699939336733,12.1541208527173,8.86446869792843,14.2639708131118,9.03722001077462,8.62211264114664
"Cnppd1",92.4296866668077,114.504612244021,102.152448804699,111.14010591883,78.8702837303967,98.6752891153449
"Retreg2",155.509662401501,129.217495381521,117.348680858291,133.724726372924,115.84072922902,120.709576976053
"Zfand2b",67.8985849922047,44.1386494124997,45.5886961607748,52.3012263147434,34.5057491320485,45.0265882370991
"Abcb6",11.3894400632085,10.874739710326,9.28658625497264,8.32064964098191,6.57252364419972,8.62211264114664
"Atg9a",92.4296866668077,107.468015960869,94.9764503349474,96.2818029885049,85.4428073745964,92.9272140212471
"Stk16",53.8808126067173,51.8149362668474,54.031047301659,48.1409014942525,46.829230964923,53.6487008782457
"Tuba4a",118.713009889597,108.74739710326,76.4032778250021,71.9141861827722,70.654629175147,63.2288260350753
"Dnajb2",45.9958156398806,32.624219130978,30.8145816642274,29.7166058606497,24.646963665749,37.3624881116354
"Ptprn",148.500776208757,183.591193933151,163.35949457611,75.4801788860502,46.0076655093981,72.8089511919049
"Dnpep",89.8013543445288,83.1597742554341,69.6493969122948,68.9425255967072,68.1899328085721,66.1028635821242
"Des",6.57083080569723,6.39690571195647,2.11058778522105,5.34898905491694,9.85878546629958,11.4961501881955
"Speg",56.5091449289962,49.2561739820648,52.3425770734821,77.8575073549021,83.7996764635464,74.7249762232709
"Gmppa",94.1819082149936,71.0056534027168,65.8503388988969,69.5368577139202,62.4389746198974,66.1028635821242
"Chpf",127.474117630526,91.4757516809776,88.2225694222401,109.951441684404,135.558300161619,100.591314146711
"Obsl1",45.1197048657876,39.0211248429345,42.2117557044211,45.7635730254005,49.2939273314979,40.2365256586843
"Stk11ip",17.5222154818593,13.4335019951086,12.2414091542821,16.6412992819638,18.8960054770742,15.3282002509274
"Slc4a3",16.6461047077663,25.5876228478259,14.3519969395032,27.9336095090107,20.5391363881241,23.950312892074
"Pax3",29.3497109321143,28.1463851326085,48.5435190600842,33.2825985639276,36.9704454986234,31.6144130175377
"Farsb",42.4913725435087,44.7783399836953,32.08093433536,38.6315876188446,42.7214036872982,28.7403754704888
"Acsl3",9.6372185150226,11.5144302815216,26.5934060937853,14.2639708131118,19.7175709325992,12.4541627038785
"Kcne4",9.6372185150226,24.3082417054346,25.7491709796969,11.2923102270469,7.39408909972469,15.3282002509274
"Wdfy1",23.2169355134635,29.4257662749998,21.950112966299,48.1409014942525,45.1861000538731,29.6983879861718
"Mrpl44",36.7966525119045,27.5066945614128,29.970346550139,33.2825985639276,36.9704454986234,25.8663379234399
"Serpine2",173.03187788336,189.348409073912,192.48560601216,228.817865127002,242.361809379865,266.327479359863
"Cul3",8.76110774092964,28.7860757038041,42.6338732614653,30.9052700950757,41.0782727762483,27.7823629548058
"Rhbdd1",3.06638770932537,1.91907171358694,3.7990580133979,7.13198540655592,9.03722001077462,6.70608760978072
"Mff",81.4783019906456,71.0056534027168,106.373624375141,72.5085182999852,89.5506346522212,95.801251568296
"Agfg1",33.2922094155326,44.1386494124997,51.0762244023495,29.1222737434367,42.7214036872982,33.5304380489036
"Trip12",29.7877663191608,39.6608154141301,48.12140150304,51.7068941975304,59.9742782533225,52.6906883625628
"Sp140",10.5133292891156,7.67628685434777,7.59811602679579,19.6129598680288,15.6097436549743,19.1602503136592
"Sp100",8.76110774092964,7.03659628315212,6.75388091270737,15.4526350475378,21.3607018436491,24.908325407757
"Cab39",36.7966525119045,29.4257662749998,32.9251694494484,30.3109379778627,20.5391363881241,37.3624881116354
"Itm2c",322.846820253257,229.009224488042,182.354784643099,212.176565845039,200.461971148092,229.92300376391
"Psmd1",310.581269415956,352.469504728802,270.155236508295,272.798441800764,245.648071201965,273.033566969644
"Armc9",21.0266585782311,12.1541208527173,17.7289373958569,25.5562810401587,28.7547909433738,22.992300376391
"Ncl",1057.46570433021,1043.9750121913,885.602634678754,813.046336347375,948.08653567581,931.188165243837
"C130036L24Rik",14.4558277725339,11.5144302815216,13.0856442683705,7.13198540655592,8.21565455524965,13.4121752195614
"Ptma",565.529504677008,758.673017438038,893.622868262594,839.196949504747,955.480624775535,801.856475626637
"Pde6d",52.5666464455778,58.2118419788039,60.7849282143664,64.7822007762163,48.472361875973,49.8166508155139
"Cops7b",17.5222154818593,17.2716454222825,18.9952900669895,14.2639708131118,22.1822672991741,25.8663379234399
"Dis3l2",11.3894400632085,8.31597742554341,8.44235114088421,8.32064964098191,9.03722001077462,12.4541627038785
"Eif4e2",135.797169984409,141.371616234238,123.25832665691,120.055087677025,114.19759831797,101.549326662394
"Gigyf2",63.9560865087863,66.5278194043473,57.4079877580127,67.7538613622813,73.9408909972469,59.3967759723435
"Atg16l1",65.7083080569723,47.9767928396735,46.010813717819,50.5182299631044,41.8998382317732,49.8166508155139
"Dgkd",28.9116555450678,36.4623625581519,25.3270534226526,26.7449452745847,32.0410527654736,31.6144130175377
"Usp40",19.7124924170917,15.9922642798912,23.6385831944758,34.4712627983536,27.9332254878488,25.8663379234399
"Hjurp",223.408247393706,202.78191106902,174.756668616303,210.987901610613,200.461971148092,182.022377979762
"Arl4c",51.2524802844384,49.2561739820648,41.7896381473769,23.1789525713067,30.3979218544237,23.950312892074
"Sh3bp4",12.2655508373015,13.4335019951086,11.8192915972379,11.2923102270469,18.8960054770742,6.70608760978072
"Agap1",48.6241479621595,50.5355551244561,54.031047301659,56.4615511352344,51.7586236980728,58.4387634566605
"Ackr3",60.889698799461,44.7783399836953,42.6338732614653,27.9336095090107,12.3234818328745,22.0342878607081
"Gm35048",11.3894400632085,10.2350491391304,15.1962320535916,6.53765328934293,4.10782727762483,8.62211264114664
"Cops8",146.310499273525,124.099970811956,124.946796885086,115.300430739321,108.446640129295,126.457652070151
"Col6a3",23.2169355134635,30.7051474173911,39.6790503621558,59.4332117212994,48.472361875973,48.858638299831
"Lrrfip1",31.1019324803002,44.7783399836953,46.8550488319074,53.4898905491694,65.7252364419972,46.942613268465
"Ube2f",13.1416616113945,26.2273134190215,25.7491709796969,24.9619489229457,10.6803509218245,25.8663379234399
"Gm7785",16.2080493207198,12.1541208527173,19.8395251810779,9.5093138754079,9.03722001077462,14.3701877352444
"Scly",23.2169355134635,21.749479420652,21.950112966299,17.8299635163898,18.8960054770742,22.0342878607081
"Ilkap",44.2435940916947,42.8592682701084,56.9858702009685,59.4332117212994,69.833063719622,68.9769011291731
"Hes6",34.6063755766721,29.4257662749998,27.8597587649179,22.5846204540938,31.2194873099487,21.0762753450251
"Traf3ip1",9.6372185150226,8.95566799673906,10.1308213690611,9.5093138754079,2.4646963665749,10.5381376725126
"Asb1",12.703606224348,13.4335019951086,12.2414091542821,12.4809744614729,16.4313091104993,11.4961501881955
"Twist2",167.775213238803,171.437073080433,217.812659434813,137.885051193414,101.052551029571,127.415664585834
"Hdac4",61.7658095735539,44.7783399836953,59.0964579861895,53.4898905491694,43.5429691428232,53.6487008782457
"Ndufa10",114.770511406178,137.533472807064,131.27856024075,126.592740966368,142.130823805819,133.163739679931
"Cops9",118.27495450255,113.864921672825,98.7755083483453,94.498806636866,109.26820558482,127.415664585834
"Gpc1",13.5797169984409,7.67628685434777,8.44235114088421,8.32064964098191,4.10782727762483,4.7900625784148
"Rnpepl1",81.9163573776921,80.6010119706516,62.051280885499,60.6218759557253,36.1488800430985,64.1868385507583
"Capn10",18.8363816429987,15.3525737086955,18.9952900669895,14.8583029303248,18.0744400215492,16.2862127666103
"Kif1a",10.0752739020691,12.7938114239129,16.8847022817684,14.2639708131118,9.03722001077462,14.3701877352444
"Sned1",33.2922094155326,51.1752456956518,49.8098717312169,104.008120512274,79.6918491859216,95.801251568296
"Mterf4",21.9027693523241,19.8304077070651,22.7943480803874,26.1506131573717,23.003832754699,28.7403754704888
"Pask",20.1505478041382,19.8304077070651,21.5279954092547,24.9619489229457,22.1822672991741,21.0762753450251
"Ppp1r7",36.358597124858,28.7860757038041,32.08093433536,37.4429233844186,36.1488800430985,34.4884505645866
"Hdlbp",502.011473555268,524.546268380431,449.13308069504,403.551507587623,417.355251406682,360.212705896793
"Septin2",78.8499696683667,100.431419677717,107.21785948923,87.36682123031,98.5878546629958,66.1028635821242
"Stk25",7.44694157979019,8.95566799673906,5.06541068453053,2.97166058606497,6.57252364419972,5.74807509409776
"Bok",12.2655508373015,15.3525737086955,10.9750564831495,11.2923102270469,17.2528745660243,19.1602503136592
"Thap4",24.9691570616495,30.7051474173911,20.2616427381221,20.8016241024548,20.5391363881241,15.3282002509274
"Atg4b",49.9383141232989,47.3371022684779,45.5886961607748,55.2728869008084,41.8998382317732,43.1105632057332
"Dtymk",86.7349666352034,85.0788459690211,84.0013938517979,66.5651971278553,83.7996764635464,84.3051013801005
"Ing5",12.703606224348,10.2350491391304,10.9750564831495,7.72631752376892,16.4313091104993,8.62211264114664
"D2hgdh",9.19916312797612,5.75721514076082,10.9750564831495,11.2923102270469,10.6803509218245,15.3282002509274
"Fam174a",10.951384676162,12.1541208527173,11.3971740401937,12.4809744614729,17.2528745660243,20.1182628293422
"Pam",8.76110774092964,10.2350491391304,8.02023358384,10.1036459926209,11.5019163773495,14.3701877352444
"Gm29667",142.368000790107,284.662304182063,147.31902740843,127.781405200794,126.521080150845,112.087464334906
"Pign",7.44694157979019,10.2350491391304,11.8192915972379,14.8583029303248,17.2528745660243,13.4121752195614
"Gm20302",64.3941418958328,61.4102948347821,53.6089297446148,67.7538613622813,87.0859382856463,78.5570262860027
"Zcchc2",25.8452678357424,20.4700982782607,19.4174076240337,21.9902883368808,27.1116600323239,24.908325407757
"Phlpp1",4.8186092575113,10.2350491391304,14.7741144965474,10.6979781098339,17.2528745660243,6.70608760978072
"Bcl2",8.32305235388315,5.11752456956518,8.44235114088421,16.6412992819638,17.2528745660243,15.3282002509274
"Kdsr",50.3763695103454,37.7417437005432,46.010813717819,33.8769306811406,46.0076655093981,53.6487008782457
"Vps4b",8.32305235388315,15.9922642798912,27.8597587649179,16.0469671647508,22.1822672991741,18.2022377979762
"Tsn",208.514364234125,171.437073080433,166.314317475419,181.865627867176,165.956222016043,189.686478105226
"Nifk",16.6461047077663,30.0654568461954,22.3722305233432,14.8583029303248,30.3979218544237,25.8663379234399
"Clasp1",16.2080493207198,21.749479420652,25.3270534226526,18.4242956336028,13.9666127439244,18.2022377979762
"Gli2",9.6372185150226,14.0731925663042,10.9750564831495,9.5093138754079,9.03722001077462,14.3701877352444
"Inhbb",9.19916312797612,15.3525737086955,16.8847022817684,46.9522372598265,50.9370582425478,50.7746633311969
"Ralb",24.9691570616495,23.6685511342389,21.5279954092547,26.1506131573717,27.1116600323239,32.5724255332206
"Gm3851",10.5133292891156,8.95566799673906,13.929879382459,10.6979781098339,9.85878546629958,9.5801251568296
"Tmem177",8.76110774092964,7.03659628315212,8.02023358384,8.9149817581949,9.03722001077462,5.74807509409776
"Tmem37",9.6372185150226,5.75721514076082,6.75388091270737,5.94332117212994,11.5019163773495,9.5801251568296
"Dbi",357.015140442883,300.014877890759,285.773586118931,227.629200892577,255.506856668264,217.468841060032
"Steap3",11.3894400632085,12.1541208527173,5.48752824157474,8.9149817581949,9.03722001077462,16.2862127666103
"En1",20.5886031911846,46.0577211260866,55.7195175298358,35.6599270327796,35.3273145875735,16.2862127666103
"Insig2",18.8363816429987,20.4700982782607,29.970346550139,23.7732846885197,41.0782727762483,18.2022377979762
"Ccdc93",12.2655508373015,12.1541208527173,12.2414091542821,17.2356313991768,22.1822672991741,21.0762753450251
"Ddx18",97.248295924319,86.3582271114124,84.4235114088422,90.338481816375,80.5134146414466,104.423364209443
"Actr3",65.2702526699258,75.4834874010864,83.5792762947537,77.2631752376892,88.7290691966962,82.3890763487345
"Slc35f5",17.0841600948128,13.4335019951086,14.3519969395032,12.4809744614729,13.1450472883994,17.2442252822933
"Gpr39",24.0930462875565,15.9922642798912,16.4625847247242,12.4809744614729,11.5019163773495,10.5381376725126
"Gm8451",848.075229321989,573.1627517913,530.179651647529,652.576664699867,750.089260894293,608.337947458679
"Ccnt2",9.6372185150226,10.874739710326,7.59811602679579,5.94332117212994,9.03722001077462,7.66410012546368
"Rab3gap1",55.6330341549032,55.6530796940213,49.3877541741727,42.7919124393355,50.9370582425478,28.7403754704888
"Zranb3",3.06638770932537,7.67628685434777,5.90964579861895,10.6979781098339,11.5019163773495,12.4541627038785
"Gm8283",7.88499696683667,7.67628685434777,11.3971740401937,5.34898905491694,7.39408909972469,8.62211264114664
"R3hdm1",4.8186092575113,11.5144302815216,23.2164656374316,13.6696386958989,18.8960054770742,14.3701877352444
