"","control_1","control_2","control_3","knockdown_1","knockdown_2","knockdown_3"
"Atg16l1",5.27865971785117,5.11919889317085,4.81404552928195,4.77888117459878,4.65163097932544,4.85948445768692
"Dgkd",5.65423697430469,5.65596300278825,5.34803680144333,4.94034091465102,5.52661040855515,5.42393432071251
"Usp40",5.27865971785117,4.93093800993901,4.88120519352415,4.66464921137371,4.65163097932544,5.0422438404568
"Hjurp",6.67672111022183,6.63886548822272,6.65894226085679,6.11374670246668,6.64686909833016,6.48002478630048
"Arl4c",6.54916063418247,6.70843557268996,6.45803195173182,5.8373228242156,6.23547623870141,6.09246919313251
"Sh3bp4",5.86372130312549,5.73689156967185,5.86186744599848,5.94999159637467,5.60094670316548,5.73516366437195
"Agap1",5.83085210326099,5.4934695732366,5.74413127525878,5.87205684307939,5.52661040855515,5.41190674468064
"Ackr3",4.57681478215762,4.73875975044273,3.55784415572788,3.94279457013396,4.34057349287766,4.11006206315437
"Gm35048",4.09119453221418,3.70584472554122,3.62207837743433,3.22351207179882,2.96884255183585,3.00026837539876
"Cops8",7.48518095116579,7.3366751235983,7.43602785264036,7.35951457118075,7.27433906491532,7.32687007493245
"Mlph",7.64876202387775,7.64805524090923,7.65332931448393,7.43888801348185,7.7168711717798,7.70011238963389
"Rab17",3.35377751737055,3.17322583629271,2.74045162029011,3.36028155893919,3.35987887346571,3.34198648250476
"Lrrfip1",5.5038775364257,6.64210161921118,7.08073170459341,7.02335170086245,6.3346634738794,6.85793856883393
"Ramp1",1.52493092590977,1.57451089555163,1.67698912642695,1.24752811150876,1.67712143312687,1.75190720512167
"Ube2f",5.71313982853229,5.90795372147186,5.93954535615739,5.57455214549906,5.8948994111998,6.05429025700106
"Gm7785",4.09119453221418,4.35288507577625,3.90627938787231,3.57226717255951,4.11563239985078,3.57556678110855
"Scly",4.44401296778014,4.63862694142874,4.6996303508086,3.92084369475952,3.94347361123474,3.88493568129438
"Ilkap",4.75557700099603,4.78633505830877,4.50895555909197,4.34015994428724,4.94210455032923,4.04924353062138
"Hes6",5.27865971785117,5.53584069379043,5.43106478524301,5.04552096477002,5.42386707062135,5.31189619406775
"Per2",1.65079592266726,2.3830055180795,2.26488201239723,2.76262365282898,2.72472568010465,2.7933195022932
"Traf3ip1",4.35434177115047,4.18554265395136,3.85374245745196,3.92084369475952,4.28754009047398,4.4991881064479
"Asb1",3.19752931216874,3.34192231615362,3.85374245745196,3.82953962911494,3.92043413975345,3.18122132528013
"Twist2",4.04608514966555,3.75449962937953,4.00594017193134,4.04780223738321,4.91904302915516,4.45298068544762
"Hdac4",4.99988033707812,4.80954703137813,3.95697017462864,4.52612176429194,4.94210455032923,4.35587397677591
"Ndufa10",7.54922224315551,7.73851555678925,7.47568133430921,7.22042413823774,7.52018971436475,7.58699253718112
"Cops9",7.32917509209075,7.07934532415235,7.19600511067239,7.3410373126301,7.027172203295,7.45254784051087
"Rnpepl1",5.58496304313118,5.99658359696118,5.03067673132634,4.66464921137371,5.45626675141798,5.50543153831666
"Capn10",4.31685221977512,4.11276378796623,3.93184740484928,3.32728543452318,3.84902227249046,3.81358824190298
"Mterf4",3.59210900733961,3.6808877773845,3.93184740484928,3.80578127711287,3.69463043161127,4.1967371023182
"Pask",3.5603788840921,3.46397619907908,3.4906161732574,3.25893908153402,3.87322111800584,3.57556678110855
"Ppp1r7",5.68398899381522,5.98133345126561,5.92051444431285,5.52448460199178,5.85292622298171,5.51670708705366
"Hdlbp",8.10838076237823,8.28863836558548,7.84214434856501,7.25811626319916,8.04042980513099,7.80270279029384
"Gm17415",2.38923070284366,1.46182044596844,1.67698912642695,1.82186614219695,2.14294457347419,1.20086636509394
"Septin2",8.03090916084801,7.92542174668426,8.50799045660391,8.22465792042298,8.01754264734472,8.18132974958939
"Stk25",2.92596702447778,2.98215875046476,2.5554527502089,3.18719316423345,2.55559668513252,3.4400012622036
"Bok",7.57723780408727,7.53074041083513,7.73184467561729,6.06454098889846,7.22347930845741,7.30101750797726
"Thap4",5.16721456708355,5.03307585692219,4.80023011126136,4.35660576330137,4.87178370634754,4.91166740943527
"Atg4b",5.67660831240697,5.693879494876,5.83501674731462,6.11374670246668,5.86504368561137,5.69602396782142
"Dtymk",7.42478752614849,7.21374004104456,7.79764104702674,7.70442214243426,7.27887499153348,7.26469642596666
"Ing5",4.372727441504,3.54918474372828,3.52462172270805,3.75705758265082,4.51987968766555,4.1967371023182
"D2hgdh",3.11256417994624,3.34192231615362,2.90440142713285,3.29351695090213,2.87609165200095,3.06314184387745
"Fam174a",4.06881614062991,3.89133146454953,4.50895555909197,4.52612176429194,4.30543537949346,4.4991881064479
"Macir",4.96395167125623,4.42979880122452,5.22933308693952,5.2530195509163,4.97602002816362,5.47106629662841
"Ppip5k2",3.97566089493357,4.27163882307646,4.63882974337492,4.40484744517765,4.88374446260953,5.0422438404568
"Gin1",3.7965938769052,3.65549149184337,3.77116580203317,4.06791679932231,4.03211947651929,3.23682416611747
"Pam",4.49525678449648,4.3046883729352,3.90627938787231,4.3066949743307,4.70653481238856,4.30475421684704
"Gm29667",8.37324953418395,8.36014289308915,6.6627647084875,6.99211345896375,8.2513048364811,8.20939693768299
"Pign",4.29773567686957,4.32093350201153,3.88025005640863,4.35660576330137,4.0534552779609,4.13953613618897
"Gm20302",5.52868526206332,5.60380593626049,6.8587807757456,5.78360164625171,5.81595093809161,6.22897928857325
"Relch",3.15567214075682,3.46397619907908,3.38350838693511,3.78162511139453,3.39373082213398,4.01784498138544
"Gm10193",2.97492723588929,2.03466788228873,2.41747046930884,2.36760517264533,2.36397439915429,3.12338929597895
"Tnfrsf11a",1.52493092590977,1.67903314936563,3.18517243516913,1.24752811150876,1.30255451083456,2.5516320406801
"Zcchc2",5.10259077701685,5.08155521010127,4.93276899626685,5.29628848345085,4.95349852843751,4.9454360931536
"Phlpp1",5.08038982393085,5.17388446406659,4.97026732449531,4.82688540923949,4.71994039605058,4.85948445768692
"Bcl2",4.87646572201535,4.54492015431582,4.52584374841379,4.27243527477936,3.6107612760736,4.25175635245653
"Kdsr",4.92710534119363,4.84367942034536,4.30883426331443,4.27243527477936,4.51987968766555,4.1967371023182
"Vps4b",5.25902683898872,5.21792383008467,5.89474297744741,5.8373228242156,5.62964090500302,5.57179965442485
"Serpinb5",2.5911518385325,2.66338147129405,2.34319264003948,1.50526006255554,2.36397439915429,2.26114355753582
"Tsn",7.92743718112231,7.61714411929303,7.58648289755383,7.67029219639174,7.62009317431225,7.55179978313525
"Nifk",6.78707552496736,6.42632537395975,6.40880787055652,6.65578817978089,6.4315477205255,6.79912792802992
"Clasp1",4.69841583419785,4.75080146621246,4.47457427348072,4.42057607087463,4.48889269153644,4.27849863265946
"Tfcp2l1",3.49474504736878,3.70584472554122,3.71336617944407,3.5438247928744,3.28969459822072,3.23682416611747
"Ralb",5.4615591631226,5.43496664614021,5.2997581339186,5.05562921638053,5.65079312944007,5.45942686884235
"Tmem185b",3.76909717112508,3.91292625679574,4.02981562624209,4.62446947624654,4.03211947651929,4.1967371023182
"Epb41l5",4.39088175069293,4.35288507577625,4.18671845829105,4.45152805280791,4.44112737574097,4.22450899127335
"Gm3851",3.8760728295363,2.94070961633268,3.0041876367345,3.60015964157706,3.77389067211743,3.00026837539876
"Tmem177",4.21863105094383,4.27163882307646,4.24906802499942,3.98571907480931,3.89702075441013,3.91932842976517
"Dbi",9.25187901190339,9.3920598557865,8.93204962034723,9.11339865122227,9.38663308307741,9.21594049202949
"3110009E18Rik",1.97345879758014,2.11138918604878,1.90063815606268,1.61869267375825,1.30255451083456,1.20086636509394
"En1",5.37300591444547,6.65176668472582,6.87534738824906,6.09426534052365,6.44775249716635,6.4684576998291
"Insig2",6.03511191544451,5.80199315253587,6.01325373348552,6.26079481068755,6.03018789244647,5.9500210908594
"Ccdc93",3.5603788840921,3.57650478091466,3.77116580203317,3.85291305811892,3.77389067211743,3.91932842976517
"Ddx18",6.97027836961665,6.86896238103174,6.94606184233313,6.66901717775422,6.77441058738834,6.79912792802992
"Actr3",8.54013146131794,8.47347890987415,8.50905249000287,8.43963591026935,8.6244482320205,8.52908236905659
"Slc35f5",4.72727949763118,4.54492015431582,4.5590383736341,4.98333740699404,4.56514691204827,4.71033155227969
"Gpr39",6.30776266847034,6.10843542292621,5.98910029333014,6.1753034384058,5.74559898159049,5.81039470214566
"Gm8451",10.7054414736376,10.631428942109,10.5589315800477,11.6948158907524,11.3548482047481,10.8407295055271
"Tmem163",3.42598236199157,3.49294183855429,3.71336617944407,3.32728543452318,3.05598899153694,3.88493568129438
"Ccnt2",3.35377751737055,2.80869913062234,3.30741377857489,3.57226717255951,2.82737980900929,3.29036331135562
"Rab3gap1",5.13526448492671,4.96234570174837,4.98255326153693,4.95121076644112,4.95349852843751,4.60861908429662
"Zranb3",2.87528672344048,3.17322583629271,3.22708099968714,2.60636380966635,2.92321234329378,2.02887820960346
"Gm8283",3.06812836806728,2.94070961633268,2.00067616662666,2.15840608504692,2.29399398510588,3.12338929597895
"R3hdm1",4.59258735370765,5.28570473045457,5.72231891006752,5.46505256087122,5.31324183162618,5.16197662908052
"Ubxn4",6.39129421759116,6.32928362931416,6.71524204719206,6.58077740470439,6.5786047248722,6.41522651461339
"Gm41949",1.76655579207879,1.33957609166922,1.67698912642695,1.61869267375825,2.55559668513252,2.02887820960346
"Mcm6",7.61826676644479,7.50608765200798,7.65140681598624,7.56277279642763,7.45954853509832,7.38954454825125
"Dars1",6.14080242206958,5.95555274896517,6.61621301669726,6.55962443558663,6.07260448349892,6.66367750465115
"Cd55",2.06675183851924,1.86778119808812,2.68138247525735,2.66035293953188,2.29399398510588,3.18122132528013
"Pfkfb2",2.87528672344048,3.24308878302888,3.26780645754561,3.75705758265082,3.25327912308857,3.4400012622036
"Yod1",2.52693445426876,2.76186763734438,3.22708099968714,2.99047064749205,3.21592062000991,3.4400012622036
"AA986860",4.56086786578394,4.01630236716473,4.02981562624209,3.89855366577352,4.42484759024282,4.67050287405666
"Mapkapk2",6.34082425687025,6.68037935421134,6.22454504420986,6.10890096883185,6.37758869668342,6.60677941195924
"Dyrk3",3.65354942025939,3.46397619907908,3.38350838693511,2.43110014787153,2.92321234329378,2.26114355753582
"Eif2d",5.70590715395668,5.95555274896517,5.50105821765741,4.58313857968279,5.39908068853033,5.75434239157451
"Ikbke",4.19815809425519,4.13130558597591,3.52462172270805,3.22351207179882,3.66721223307877,3.81358824190298
"Srgap2",5.40014723280969,5.64309944458514,5.72231891006752,5.60240089607089,5.36535551473738,5.27252950102805
"Gm53252",2.97492723588929,2.31974367503865,2.85179480174196,2.71239433567871,2.4307167545531,2.86565150151664
"Fam72a",2.5911518385325,2.61149678139333,2.90440142713285,3.18719316423345,2.55559668513252,1.59053768549306
"Ctse",7.46818211150666,7.36828373118575,8.04320781905482,7.44466862785251,7.15357459467578,7.17858086209583
"Slc26a9",3.27776765050793,3.09980682119028,2.79719708908466,3.65437712842519,2.87609165200095,3.65934707737434
"Slc41a1",4.27836242335427,4.53102242779767,4.57535359852753,4.25499542773589,4.37487609571907,4.4991881064479
"Rab29",4.02299026992213,3.93420257144709,3.85374245745196,4.46675853406739,3.9661509242411,4.1967371023182
"Nucks1",6.81423488788127,6.6258478819301,7.08643488397,6.66572128323194,6.80931980574821,6.71841649079584
"Slc45a3",4.11323109646361,4.68956190852688,4.24906802499942,4.27243527477936,3.89702075441013,3.39182608652142
"Mfsd4a",6.11918614050519,5.81924987107725,5.8076568248366,5.89475680404578,5.87706021856857,5.88189639649161
"Cdk18",6.75939504935093,6.86065204303635,6.7870457305394,6.53454747801567,6.69856933944839,6.71841649079584
"Dstyk",3.27776765050793,3.09980682119028,2.5554527502089,3.11169170889603,3.82441059659312,3.65934707737434
"Rbbp5",4.56086786578394,4.23781438138332,4.88120519352415,4.56909423393012,4.63757221767985,4.45298068544762
"Mdm4",4.95177382404497,4.63862694142874,4.63882974337492,4.88472816162789,4.96480322494083,4.71033155227969
"Gm29257",10.3534512529766,10.7813074581096,10.5777808602466,10.2233483716404,10.2448394822694,10.3009574000533
"Pik3c2b",2.06675183851924,1.95363631554836,1.08761985720896,1.50526006255554,2.96884255183585,1.89702919456543
"Ppp1r15b",6.48722748061787,6.44867535297065,6.21936345149969,6.46419881718987,6.29937934324917,6.35368179086168
"Plekha6",5.67660831240697,5.73082494296579,5.2997581339186,5.41881456998795,5.48795476163252,5.5500144314377
"Golt1a",4.17739042326133,3.75449962937953,3.45578969516597,3.45497006262275,3.98847728836592,4.07997325789423
"Sox13",5.14599332357961,4.65153026178382,5.56781241423886,5.41881456998795,4.87178370634754,5.19041915071836
"Snrpe",7.61247644206695,6.99580266613177,7.54773282985343,7.560999844762,7.11350548597991,7.02517686358772
"Zbed6",2.23698284894031,1.95363631554836,2.68138247525735,2.49191803128121,2.77696558888671,2.63677331011049
"Gm19497",2.06675183851924,2.03466788228873,2.18207540977542,1.38214180339609,2.29399398510588,2.36460956107877
"Btg2",4.15631942888083,4.16768923204521,3.88025005640863,4.40484744517765,4.78516115797707,4.30475421684704
"Gm8618",2.15437669260835,1.67903314936563,1.08761985720896,1.99992710053569,1.97421078844853,2.63677331011049
"Adora1",4.86352312721355,5.00318651194554,4.57535359852753,4.06791679932231,3.92043413975345,4.40524419928827
"Tmem183a",6.25917749953459,6.32928362931416,6.1060160686034,6.70799155008414,6.51081054333253,6.67378577419042
"Cyb5r1",5.57705652416255,5.11919889317085,4.92004979142236,6.07947971601152,5.37386100604404,5.02655362911235
"Adipor1",7.0890095599128,6.81836676938772,6.81135589392344,6.82784349214878,6.66083799087282,6.81748017677019
"Klhl12",3.49474504736878,3.49294183855429,3.77116580203317,3.82953962911494,3.49076672401328,3.23682416611747
"Rabif",4.60818935140623,5.15588527963431,5.25993714326321,4.97270781924043,5.21251782862602,5.43586245276269
"Kdm5b",5.27865971785117,5.26905570719755,5.2997581339186,5.23534195922932,5.23136210771748,4.9454360931536
"Ppp1r12b",3.8760728295363,3.77822527027328,3.38350838693511,3.73206443733977,3.58168526945502,3.18122132528013
"Ube2t",5.77665224291884,5.6750458090265,5.76561876119812,5.50248349685049,5.46425424342886,5.28577144647597
"Arl8a",5.77665224291884,6.10374843428709,5.63939438028319,5.6697579556875,6.07260448349892,6.18017597403741
"Elf3",5.4615591631226,5.8135205360246,5.15529302547519,5.57455214549906,5.86504368561137,5.75434239157451
"Rnpep",5.93350093670111,6.02164765631046,5.98910029333014,5.41881456998795,5.80969519734447,5.50543153831666
"Timm17a",6.87676032117358,6.86896238103174,6.70786114345678,6.95749084942831,6.7582591504757,6.61729282661265
"Shisa4",4.09119453221418,4.76274350501593,4.75797187718194,4.20137412737847,3.52171392314169,4.01784498138544
"Ipo9",6.47025287981844,6.10843542292621,5.71497421537173,5.74664299126522,6.08819461137806,5.90782158944192
"Nav1",4.8239837524558,4.39952356724441,4.38485592423159,4.37286622130365,4.69300349422972,4.25175635245653
"Csrp1",5.64670210198487,6.16801984974665,5.84177641695674,5.96078924917306,6.01938598178682,5.45942686884235
"Phlda3",3.85006333198777,4.35288507577625,4.12155211161217,3.89855366577352,4.0534552779609,4.25175635245653
"Lad1",5.81076501522101,6.23384588708179,6.17187210595234,5.09536853232443,5.88303115911891,5.49406716959542
"Tnnt2",4.06881614062991,4.44470145462656,4.40325150291614,4.10732364978212,4.40838200030115,3.73852795430435
"Tmem9",5.69133210851241,5.99658359696118,5.72231891006752,6.01877364036624,5.88303115911891,6.06200730043828
"Kif21b",3.27776765050793,4.05566420904507,4.076412900801,4.02740326106561,3.92043413975345,3.69948066809513
"Mroh3",2.65263217152345,3.46397619907908,2.90440142713285,3.03201972591611,2.49450750174586,2.71716870995527
"Inava",5.62385845014488,6.07530216220048,5.54314013164132,4.76662631939747,5.2774232745217,5.2988929537939
"Camsap2",4.54474270716487,3.86940851528115,3.93184740484928,4.34015994428724,4.53512712416855,4.33054050408088
"Ddx59",3.19752931216874,3.24308878302888,3.62207837743433,3.73206443733977,3.01307368512273,3.69948066809513
"Kif14",3.59210900733961,3.84714728146767,3.77116580203317,3.22351207179882,3.45914109814435,3.61806500577262
"Zfp281",3.23820623619466,2.25358008780342,3.05160648256656,2.36760517264533,2.49450750174586,2.71716870995527
"Nek7",6.26411030924969,6.30906665760216,5.90122913187521,6.28677246015765,6.36057155966839,6.32189602972895
"2310009B15Rik",6.22416734946068,6.52778461741801,6.37658576735126,6.32488239523314,6.43967286083077,6.67881347350584
"Dennd1b",2.38923070284366,1.57451089555163,1.08761985720896,1.99992710053569,2.29399398510588,1.89702919456543
"Zbtb41",2.45972491536399,1.33957609166922,1.90063815606268,1.913641969516,2.36397439915429,2.1496800123419
"Aspm",4.44401296778014,4.55868527804206,5.00681564183145,4.66464921137371,4.69300349422972,4.67050287405666
"Cdc73",3.59210900733961,3.13698331674485,4.54253652981736,3.78162511139453,3.45914109814435,4.54396138573352
