ensembl_transcript_id,control_1,control_2,control_3,knockdown_1,knockdown_2,knockdown_3
XR_003955354.1,0,0,0,0,0,0
XR_003955355.2,1.413,0,0,0,0,0
XR_003955356.2,0,0,0,0,0,0
XR_003955357.1,0,0,0,0,0,0
XR_003955359.1,0,0,0,0,0,0
XR_003955362.2,0,0,0,0,0,0
XR_003955363.2,0,0,0,0,0,0
XR_003955364.1,0,0,0,0,0,0
XR_003955365.1,0,0,0,0,0,0
XR_003955366.1,0,0,0,0,0,0
XR_003955367.1,0,0,0,0,0,0
XR_003955369.1,0,0,0,0,0,0
XR_003955370.1,1,1.001,0,1,0,0
XR_003955371.2,0,0,0,0,0,0
XR_003955372.1,0,0,0,0,0,0
XR_003955373.1,0,0,0,0,0,0
XR_003955375.1,0,0,0,0,0,0
XR_003955376.1,0,0,0,0,0,0
XR_003955377.1,0,0,0,0,0,0
XR_003955378.1,0,0,0,0,0,0
XR_003955379.1,0,0,0,0,0,0
XR_003955380.1,0,0,0,0,0,0
XR_003955381.2,0,0,0,0,0,0
XR_003955383.1,0,0,0,0,0,0
XR_003955387.1,0,0,0,0,0,0
XR_003955388.1,0,0,0,0,0,0
XR_003955389.1,0,0,0,0,0,0
XR_003955390.1,0,0,0,0,0,0
XR_003955391.1,0,0,0,0,0,0
XR_003955393.1,0,0,0,0,0,0
XR_003955395.2,0,0,0,0,0,0
XR_003955396.2,0,0,0,0,0,0
XR_003955398.1,0,0,0,0,0,0
XR_003955399.2,0,0,0,0,0,0
XR_003955400.2,0,0,0,0,0,0
XR_003955403.1,0,0,0,0,0,0
XR_003955411.2,0,0,0,0,0,0
XR_003955412.2,1.101,1.141,3.038,3.339,3.98,1.028
XR_003955413.1,0,0,0,0,0,0
XR_003955414.1,0,0,0,0,0,0
XR_003955415.1,0,0,0,0,0,0
XR_003955419.1,0,0,0,0,0,0
XR_003955420.1,0,0,0,0,0,0
XR_003955421.1,0,0,0,0,0,0
XR_003955422.2,0,0,0,0,0,0
XR_003955423.2,0,0,0,0,0,0
XR_003955430.2,0,0,0,0,1,0
XR_003955563.2,0,0,0,0,0,0
XR_003955566.2,0,0,0,0,0,0
XR_003955567.2,0,0,0,0,0,0
XR_003955568.2,0,0,0,0,0,0
XR_003955570.2,0,0,0,0,0,0
XR_003955571.1,0,0,0,0,0,0
XR_003955572.1,0,0,0,0,0,0
XR_003955573.1,0,0,0,0,0,0
XR_003955574.1,0,0,0,0,0,0
XR_003955575.1,0,1,3,7,0,1
XR_003955583.2,0,0,0,0,0,0
XR_003955585.2,0,0,0,0,0,0
XR_003955586.1,0,0,0,0,0,0
XR_003955587.2,0,0,0,0,0,0
XR_003955588.2,0,0,0,0,0,0
XR_003955589.2,0,0,0,0,0,0
XR_003955590.1,0,0,0,0,0,0
XR_003955591.2,0,0,0,0,0,0
XR_003955592.2,0,0,0,0,0,0
XR_003955593.2,0,0,0,0,0,0
XR_003955594.2,0,0,0,0,0,0
XR_003955595.1,0,0,0,0,0,0
XR_003955596.2,0,0,0,0,0,0
XR_003955599.2,0,0,0,0,0,0
XR_003955600.2,0,0,0,0,0,0
XR_003955601.1,0,0,0,0,0,0
XR_003955602.2,0,0,0,0,0,0
XR_003955604.1,0,0,0,0,0,0
XR_003955605.1,0,0,0,0,0,0
XR_003955606.1,0,0,0,0,0,0
XR_003955607.1,0,0,0,0,0,0
XR_003955608.1,0,0,0,0,0,0
XR_003955610.2,0,0,0,0,0,0
XR_003955611.2,0,0,0,0,0,0
XR_003955612.2,0,0,0,0,0,0
XR_003955613.1,0,1.814,0,0,3.794,1.695
XR_003955617.2,0,0,0,0,0,0
XR_003955618.2,0,0,0,0,0,0
XR_003955620.2,191.812,264.787,306.344,376.818,229.784,155.77
XR_003955621.2,45.573,121.899,28.14,69.136,68.845,76.054
XR_003955622.1,0,0,0,0,0,0
XR_003955623.1,0,0,0,0,0,0
XR_003955624.2,0,0,0,0,0,0
XR_003955625.1,0,0,0,0,0,0
XR_003955626.1,0,0,0,0,0,0
XR_003955627.2,0,0,0,0,0,0
XR_003955632.2,6.387,0,0,2.962,22.595,0
XR_003955633.2,0,0,0,1.052,0,0
XR_003955636.1,0,0,0,0,0,0
XR_003955638.2,0,0,0,0,0,0
XR_003955646.2,0,0,0,0,0,0
XR_003955647.2,0,0,0,0,0,0
XR_003955648.2,0,0,0,0,0,0
XR_003955649.2,0,0,0,0,0,0
XR_003955650.2,0,0,0,0,0,0
XR_003955653.1,0,0,0,0,0,0
XR_003955654.1,0,0,0,0,0,0
XR_003955655.2,0,0,0,0,0,0
XR_003955657.2,0,1.133,2.738,0,2.255,0
XR_003955658.2,0,0,0,0,0,0
XR_003955659.2,0,0,0,0,0,0
XR_003955661.2,0,0,0,0,0,0
XR_003955662.2,9.301,8,0,5.136,13,5.226
XR_003955663.1,0,0,0,0,0,0
XR_003955664.2,0,0,0,0,0,0
XR_003955665.1,0,0,0,0,0,0
XR_003955666.1,0,0,0,0,0,0
XR_003955667.1,0,0,0,0,0,0
XR_003955669.1,0,0,0,0,0,0
XR_003955670.2,0,0,0,0,0,0
XR_003955676.1,0,0,0,0,0,0
XR_003955677.2,10.264,7.408,4.915,0,5.202,3.001
XR_003955678.1,0,0,0,0,0,0
XR_003955679.1,0,0,0,0,0,0
XR_003955681.2,0,0,0,0,0,0
XR_003955686.2,0,0,0,0,0,0
XR_003955687.1,0,0,0,0,0,0
XR_003955688.2,0,0,0,0,0,0
XR_003955689.1,1.287,0,0,0,0,0
XR_003955690.2,0,0,0,0,0,0
XR_003955691.1,421,456,300,398,0,229
XR_003955692.2,0,0,0,0,0,0
XR_003955693.2,0,0,0,0,0,0
XR_003955694.1,0,0,0,0,0,0
XR_003955697.2,0,0,0,0,0,0
XR_003955700.2,0,0,0,0,0,0
XR_003955701.2,0,0,0,0,0,0
XR_003955702.1,0,0,1.163,0,3.016,0
XR_003955703.2,0,0,0,0,0,0
XR_003955704.2,0,0,0,0,0,0
XR_003955705.1,0,0,0,0,0,0
XR_003955706.2,0,0,0,0,0,0
XR_003955707.2,0,0,0,0,0,0
XR_003955710.2,0,0,0,0,0,0
XR_003955711.1,0,0,0,0,0,0
XR_003955715.2,25.821,19.333,21.232,39.317,21.002,16.342
XR_003955716.1,0,0,0,0,0,0
XR_003955719.2,0,0,0,0,0,0
XR_003955720.1,0,0,0,0,0,0
XR_003955723.2,0,0,0,0,0,0
XR_003955724.2,0,1,0,0,0,0
XR_003955726.1,0,0,0,0,0,0
XR_003955728.2,0,0,0,0,0,0
XR_003955729.2,0,0,0,0,0,0
XR_003955730.2,0,0,0,0,0,0
XR_003955731.2,0,0,0,0,0,0
XR_003955732.2,0,0,0,0,0,0
XR_003955733.2,0,0,0,0,0,0
XR_003955734.1,0,0,0,0,0,0
XR_003955735.2,0,0,0,0,0,0
XR_003955736.2,0,0,0,0,0,0
XR_003955738.2,0,0,0,0,0,0
XR_003955739.1,0,0,0,0,0,0
XR_003955740.2,5.261,0,8.054,3,4.001,0
XR_003955741.2,0,0,0,0,0,0
XR_003955742.2,0,0,0,0,0,0
XR_003955743.2,14.385,19.631,18.689,28.798,10.464,8.009
XR_003955746.2,0,1,0,0,0,1
XR_003955747.1,0,0,0,0,0,0
XR_003955748.1,0,0,1,0,1,0
XR_003955751.1,0,0,0,0,0,0
XR_003955752.1,0,0,0,0,0,0
XR_003955753.1,0,0,0,0,0,0
XR_003955754.1,0,0,0,0,0,0
XR_003955755.1,9.39,15.623,8.422,12.673,8.003,8.634
XR_003955756.2,0,1,0,0,0,0
XR_003955757.2,0,0,0,0,0,0
XR_003955759.1,0,0,0,0,0,0
XR_003955760.1,0,0,0,0,0,0
XR_003955761.1,0,0,0,0,0,0
XR_003955763.2,0,0,0,0,0,0
XR_003955764.2,0,0,0,0,0,0
XR_003955769.2,0,0,0,0,0,0
XR_003955770.2,0.98,0,0,0,0,0
XR_003955774.2,0,0,0,0,0,0
XR_003955775.2,0,0,0,0,0,0
XR_003955776.2,0,0,0,0,0,0
XR_003955777.1,0,0,0,0,0,0
XR_003955779.1,0,0,0,0,0,0
XR_003955780.1,0,0,0,0,0,0
XR_003955790.1,0,0,0,0,0,0
XR_003955798.2,0,0,0,0,0,0
XR_003955801.2,0,0,0,0,0,0
XR_003955802.1,178.809,158.741,112.848,155.985,165.622,120.41
XR_003955803.2,0,0,0,0,0,0
XR_003955804.2,0,0,0,0,0,0
XR_003955805.2,0,0,0,0,0,0
XR_003955806.1,0,0,1.485,0,0,0
XR_003955807.1,0,0,0,0,0,0
XR_003955809.1,0,0,0,0,0,0
XR_003955811.1,0,0,0,0,0,0
XR_003955812.2,0,0,0,0,0,0
XR_003955813.2,0,0,0,0,0,0
XR_003955814.2,0,0,0,0,0,0
XR_003955815.2,0,0,0,0,0,0
XR_003955816.2,0,0,0,0,0,0
XR_003955817.2,0,0,0,0,0,0
XR_003955822.1,0,0,0,0,0,0
XR_003955823.2,0,0,0,0,0,0
XR_003955824.1,0,0,0,0,0,0
XR_003955826.1,17.628,18.961,20.866,35.938,23.965,25.53
XR_003955829.1,0,0,0,0,0,0
XR_003955831.2,0,0,0,0,0,0
XR_003955832.2,0,0,0,0,0,0
XR_003955835.2,0,1,0,0,0,0
XR_003955836.1,0,0,0,0,0,0
XR_003955838.1,0,0,0,0,0,0
XR_003955841.1,3,0,0,0,0,0
XR_003955842.2,0,0,0,0,0,0
XR_003955843.2,0,0,0,0,2,0
XR_003955845.2,0,0,0,0,0,0
XR_003955850.2,0,0,0,0,0,0
XR_003955855.2,0,0,0,0,0,0
XR_003955856.2,0,0,0,0,0,0
XR_003955857.1,0,0,0,0,0,0
XR_003955858.1,0,0,0,0,0,0
XR_003955860.1,0,0,0,0,0,0
XR_003955861.1,0,0,0,0,0,0
XR_003955862.2,0,0,0,0,0,0
XR_003955863.1,0,0,0,0,0,0
XR_003955864.1,0,0,0,0,0,0
XR_003955865.1,0,0,0,0,0,0
XR_003955866.2,0,0,0,0,0,0
XR_003955867.1,0,0,0,0,0,0
XR_003955868.1,0,0,0,0,0,0
XR_003955871.1,0,0,0,0,0,0
XR_003955873.1,0,0,0,0,0,0
XR_003955875.1,0,0,0,0,0,0
XR_003955877.2,0,0.999,0,0,0,0
XR_003955878.1,0,0,0,0,0,0
XR_003955879.1,0,0,0,0,0,0
XR_003955880.1,0,0,0,0,0,0
XR_003955881.1,0,0,0,0,0,0
XR_003955882.1,0,0,0,0,0,0
XR_003955883.1,0,0,0,0,0,0
XR_003955884.1,0,0,0,0,0,0
XR_003955885.1,0,0,0,0,0,0
XR_003955886.1,0,0,0,0,0,0
XR_003955887.1,0,0,0,0,0,0
XR_003955888.1,0,0,0,0,0,0
XR_003955889.1,0,0,0,0,0,0
XR_003955890.1,0,1,0,0,0,0
XR_003955891.2,0,0,0,0,0,0
XR_003955892.2,0,0,0,0,0,0
XR_003955893.2,0,0,0,0,0,0
XR_003955894.2,0,0,0,0,0,0
XR_003955895.2,0,0,0,0,0,0
XR_003955896.2,0,0,0,0,0,0
XR_003955898.2,0,2,0,0,1,0
XR_003955899.1,0,0,0,0,0,0
XR_003955903.1,0,0,0,0,0,0
XR_003955904.1,0,0,0,0,0,0
XR_003955905.1,0,0,0,0,0,0
XR_003955906.1,0,0,0,0,0,0
XR_003955907.1,0,0,0,0,0,0
XR_003955908.2,0,0,0,0,0,0
XR_003955909.1,0,0,0,0,0,0
XR_003955914.2,0,0,0,0,0,0
XR_003955915.1,0,0,0,0,0,0
XR_003955917.1,0,0,0,0,0,0
XR_003955918.1,0,0,0,0,0,0
XR_003955919.1,0,0,0,0,0,0
XR_003955920.1,0,9.001,3.125,0,2.277,0
XR_003955921.1,0,0,0,0,0,0
XR_003955923.1,0,3,1,1,0,1
XR_003955924.1,0,0,0,0,0,0
XR_003955927.2,0,0,0,0,0,0
XR_003955930.2,0,0,0,0,0,0
XR_003955932.2,0,0,0,0,0,0
XR_003955933.2,0,0,0,0,0,0
XR_003955938.2,0,0,0,0,0,0
XR_003955941.1,0,0,0,0,0,0
XR_003955942.1,0,0,0,0,0,0
XR_003955943.1,0,0,0,0,0,0
XR_003955944.2,0,0,1,0,0,0
XR_003955945.2,0,0,0,0,0,0
XR_003955946.2,0,0,0,0,0,0
XR_003955947.2,0,0,0,0,0,0
XR_003955948.1,0,0,0,0,0,0
XR_003955953.1,0,0,0,0,0,0
XR_003955954.2,0,0,0,0,0,0
XR_003955955.2,0,0,4.005,4.361,0,1.986
XR_003955956.2,0,0,0,0,0,0
XR_003955957.1,0,0,0,0,0,0
XR_003955961.1,0,0,0,0,0,0
XR_003955962.2,0,0,0,0,0,0
XR_003955963.2,0,0,0,0,0,1
XR_003955964.1,0,0,0,0,0,0
XR_003955965.1,0,0,0,0,0,0
XR_003955966.1,0,0,0,0,0,0
XR_003955967.1,0,0,0,0,0,0
XR_003955968.1,0,0,0,0,0,0
XR_003955969.1,0,0,0,0,0,0
XR_003955970.1,0,0,0,0,0,0
XR_003955971.1,0,0,0,0,0,0
XR_003955972.1,0,0,0,0,0,0
XR_003955973.1,0,0,0,0,0,0
XR_003955974.2,0,0,0,1.098,0,0
XR_003955975.2,0,0,0,0,0,0
XR_003955977.2,22.711,21.25,21.156,22.074,23.709,11.061
XR_003955980.1,0,0,0,0,0,0
XR_003955981.2,0,0,0,0,0,0
XR_003955985.1,0,0,1,0,0,0
XR_003955986.2,0,0,0,0,0,0
XR_003955987.2,0,0,0,0,0,0
XR_003955988.1,0,0,0,0,0,0
XR_003955989.1,0,0,0,0,0,0
XR_003955990.1,0,0,0,0,0,0
XR_003955991.1,0,0,0,0,0,0
XR_003955992.1,0,0,0,0,0,0
XR_003955993.1,0,0,0,0,0,0
XR_003955994.1,0,0,0,0,0,0
XR_003955995.1,0,0,0,0,0,0
XR_003955996.2,1,0,1,1,1,1
XR_003955997.1,0,0,0,0,0,0
XR_003955998.2,0,0,0,0,0,0
XR_003955999.2,0,0,0,0,0,0
XR_003956000.1,0,0,0,0,0,0
XR_003956001.1,0,0,0,0,0,0
XR_003956002.1,0,0,0,0,0,0
XR_003956004.1,0,0,0,0,0,0
XR_003956005.1,0,0,0,0,0,0
XR_003956008.2,0,0,0,0,0,0
XR_003956010.1,0,0,0,0,0,0
XR_003956012.2,0,0,0,0,0,0
XR_003956013.2,0,0,0,0,0,0
XR_003956014.2,0,0,0,0,0,0
XR_003956016.2,0,0,0,0,0,0
XR_003956017.2,0,0,0,0,0,0
XR_003956018.2,0,0,0,0,0,0
XR_003956022.1,0,0,0,0,0,0
XR_003956031.1,0,0,0,0,0,0
XR_003956138.1,0,0,0,0,0,0
XR_003956139.2,0,0,0,0,0,0
XR_003956140.2,0,0,0,0,0,0
XR_003956141.2,0,0,0,0,0,0
XR_003956142.2,0,0,0,0,0,0
XR_003956143.2,0,0,0,0,0,0
XR_003956144.2,0,0,0,0,0,0
XR_003956145.2,0,0,0,0,0,0
XR_003956146.2,0,0,0,0,0,0
XR_003956147.2,0,0,0,0,0,0
XR_003956148.2,0,0,0,0,0,0
XR_003956149.2,0,0,0,0,0,0
XR_003956150.2,0,0,0,0,0,0
XR_003956152.2,0,0,0,0,0,0
XR_003956153.2,0,0,0,0,0,0
XR_003956154.2,0,0,0,0,0,0
XR_003956155.2,0,0,0,0,0,0
XR_003956156.1,0,0,0,0,0,0
XR_003956157.1,0,0,0,0,0,0
XR_003956159.1,0,0,0,0,0,0
XR_003956160.2,0,0,0,0,0,0
XR_003956161.2,0,0,0,0,0,0
XR_003956162.2,0,1.144,0,0,0,0
XR_003956163.2,1.707,0,0,0,0,0
XR_003956165.2,0,0,1.855,0,0,0
XR_003956167.1,0,0,0,0,0,0
XR_003956168.1,0,0,0,0,0,0
XR_003956169.1,0,0,0,0,0,0
XR_003956171.2,0,0,0,0,0,0
XR_003956172.1,0,0,0,0,0,0
XR_003956175.2,0,0,0,0,0,0
XR_003956177.2,0,0,0,0,0,0
XR_003956180.2,0,0,2.056,0,0,0
XR_003956182.2,0,0,0,0,0,0
XR_003956183.2,0,0,0,0,0,0
XR_003956184.2,0,0,0,0,0,0
XR_003956185.2,23.473,27.671,27.007,35.71,29.639,20.109
XR_003956187.2,0,0,0,0,0,0
XR_003956188.2,15.193,0,7.497,11.145,5.147,5.301
XR_003956189.1,0,0,0,0,0,0
XR_003956190.1,0,0,0,0,0,0
XR_003956194.1,0,0,0,0,0,0
XR_003956195.2,0,0,0,0,0,0
XR_003956196.2,0,0,0,0,0,0
XR_003956198.1,0,0,0,0,0,0
XR_003956199.2,0,0,0,0,0,0
XR_003956200.2,0,1.295,0,1.572,0,0
XR_003956203.2,0,0,0,0,0,0
XR_003956204.2,0,0,0,0,0,0
XR_003956205.2,0,0,0,0,0,0
XR_003956206.2,0,0,0,0,0,0
XR_003956207.2,0,0,0,0,0,0
XR_003956210.1,80,109,95,61,61,40
XR_003956211.2,0,0,0,0,0,0
XR_003956212.2,8,5,7,3,8,0
XR_003956213.1,0,0,0,0,0,0
XR_003956214.2,0,0,0,0,0,0
XR_003956215.2,0,0,0,0,0,0
XR_003956217.2,0,0,2.96,0,0,0
XR_003956218.2,0,0,0,0,0,0
XR_003956220.2,0,0,0,0,0,0
XR_003956221.2,0,0,0,0,0,0
XR_003956222.2,0,0,0,0,0,0
XR_003956227.2,0,0,0,0,0,0
XR_003956228.1,0,0,0,0,0,0
XR_003956229.2,0,0,0,0,0,0
XR_003956230.2,0,0,0,0,0,66.051
XR_003956231.2,0,188.374,0,37.02,0,0
XR_003956232.2,69.682,0,139.96,0,46.235,0
XR_003956233.2,0,0,0,0,0,0
XR_003956234.1,22.99,0,0,0,0,0
XR_003956235.2,0,0,0,0,0,0
XR_003956236.2,0,0,0,0,0,0
XR_003956240.2,0,0,0,0,0,0
XR_003956241.2,0,0,0,0,0,0
XR_003956242.2,0,0,0,0,0,0
XR_003956243.2,0,0,0,0,0,0
XR_003956244.2,0,0,0,0,0,0
XR_003956245.2,0,0,0,0,0,0
XR_003956246.2,0,0,0,0,0,0
XR_003956247.2,0,0,0,0,0,0
XR_003956248.2,0,0,0,1,1,0
XR_003956249.2,0,0,0,0,0,0
XR_003956251.2,2.772,0,1.281,8.823,0,4.289
XR_003956252.2,0,0,0,0,0,0
XR_003956253.2,0,0,0,0,0,0
XR_003956254.2,0,0,0,0,0,0
XR_003956255.2,0,0,0,0,0,0
XR_003956256.1,0,0,0,0,0,0
XR_003956257.1,0,0,0,0,0,0
XR_003956258.1,0,0,0,0,0,0
XR_003956259.2,0,0,0,0,0,0
XR_003956260.2,0,0,0,0,0,0
XR_003956261.2,0,0,0,0,0,0
XR_003956263.2,0,0,0,0,0,0
XR_003956264.2,0,0,0,0,0,0
XR_003956267.1,0,0,0,0,0,0
XR_003956268.2,0,0,0,0,0,0
XR_003956269.2,0,0,0,0,0,0
XR_003956275.2,0,0,0,0,0,0
XR_003956276.1,0,0,0,0,0,0
XR_003956277.2,0,0,0,0,0,0
XR_003956278.2,0,0,0,0,0,0
XR_003956279.2,6.437,10.201,7.88,10.977,5.227,8.617
XR_003956280.1,0,0,0,0,0,0
XR_003956281.1,0,0,0,0,0,0
XR_003956284.2,4.271,3.621,5,9.024,5.555,4.998
XR_003956285.1,0,0,0,0,0,0
XR_003956287.2,14.301,39.441,19.59,0,25.419,12.017
XR_003956288.2,0,0,0,0,0,0
XR_003956291.2,0,0,0,0,0,0
XR_003956292.1,0,0,0,0,0,0
XR_003956293.1,41.306,20.102,34.817,78.161,19.208,30.55
XR_003956294.2,0,0,0,0,0,0
XR_003956298.1,0,0,0,0,0,0
XR_003956299.2,0,0,0,0,0,0
XR_003956300.1,0,0,0,0,0,0
XR_003956301.2,0,0,0,0,0,0
XR_003956303.2,0,0,0,0,0,0
XR_003956304.2,0,0,0,0,0,0
XR_003956305.2,0,0,0,0,0,0
XR_003956306.2,0,0,0,0,0,0
XR_003956307.2,0,0,0,0,0,0
XR_003956308.1,4.606,6.438,3.216,3.423,9.406,0
XR_003956309.1,3.089,1.846,3.58,9.113,6.283,3.911
XR_003956315.2,0,0,1,0,2,0
XR_003956319.1,0,0,0,0,0,0
XR_003956322.2,0,0,0,0,0,0
XR_003956323.1,0,0,0,0,0,0
XR_003956324.1,0,0,0,0,0,0
XR_003956325.2,0,0,0,0,1,0
XR_003956326.2,0,0,0,0,0,0
XR_003956327.2,0,0,0,0,0,0
XR_003956328.1,0,0,0,0,0,0
XR_003956329.2,0,0,0,0,0,0
XR_003956330.2,0,0,0,0,0,0
XR_003956331.2,0,1,1,0,0,0
XR_003956332.2,0,0,0,0,0,0
XR_003956335.2,0,0,0,0,0,0
XR_003956336.2,0,0,0,0,0,0
XR_003956338.1,0,0,0,0,0,0
XR_003956339.2,0,0,0,0,0,0
XR_003956340.1,0,0,0,0,0,0
XR_003956341.1,0,0,0,0,0,0
XR_003956342.1,0,0,0,0,0,0
XR_003956343.2,0,0,0,0,0,0
XR_003956344.2,2.225,6.364,10,3.634,8.051,3.959
XR_003956346.1,0,0,0,0,0,0
XR_003956347.2,1,0,4,0,0,0
XR_003956348.2,1,0,0,0,1,1
XR_003956349.2,0,0,0,0,0,0
XR_003956350.1,0,0,0,0,0,1
XR_003956351.1,0,0,0,0,0,0
XR_003956352.2,0,0,0,0,0,0
XR_003956353.2,0,0,0,0,0,0
XR_003956354.2,0,0,0,0,0,0
XR_003956355.1,0,0,0,0,0,0
XR_003956356.1,0,0,0,0,0,0
XR_003956364.2,1.646,4.728,6.561,8.712,4.271,3.457
XR_003956365.2,0,0,0,0,0,0
XR_003956366.1,2.424,6.6,1.048,2.782,4.504,0
XR_003956367.1,0,0,0,0,0,0
XR_003956368.1,0,0,0,0,0,0
XR_003956371.1,10.781,11.017,5.069,12.254,16.08,2.821
XR_003956372.1,0,0,0,0,0,0
XR_003956374.1,0,0,0,0,0,0
XR_003956375.2,0,0,0,0,0,0
XR_003956378.2,0,0,0,0,0,0
XR_003956379.1,0,0,0,0,0,0
XR_003956380.1,0,0,0,0,0,0
XR_003956387.2,30.089,28,25.167,30.102,27,18
XR_003956393.2,0,0,0,0,0,0
XR_003956394.1,0,0,0,0,0,0
XR_003956395.1,0,0,0,0,0,0
XR_003956401.2,0,0,0,0,0,0
XR_003956402.1,2,0,0,1,0,0
XR_003956403.1,6.998,7.759,7.637,6.977,15.229,2.833
XR_003956404.1,0,0,0,0,0,0
XR_003956406.1,0,0,0,0,0,0
XR_003956407.1,0,0,0,0,0,0
XR_003956408.1,0,0,0,0,0,0
XR_003956411.2,0,0,0,0,0,0
XR_003956413.2,3.031,5.239,0,4.206,2.013,0
XR_003956415.1,0,0,0,0,0,0
XR_003956416.1,0,0,0,0,0,0
XR_003956419.2,0,0,0,0,0,0
XR_003956420.1,0,0,0,0,0,0
XR_003956421.1,0,0,0,0,0,0
XR_003956422.2,0,0,0,4,0,0
XR_003956423.2,1,1,4.685,0,1.007,0
XR_003956424.2,0,0,0,0,0,0
XR_003956425.1,0,0,0,0,0,0
XR_003956426.1,1,0,3,2,4,1
XR_003956427.2,0,0,0,0,0,0
XR_003956428.1,0,0,0,0,0,0
XR_003956430.2,0,0,0,0,0,0
XR_003956431.2,0,0,0,0,0,0
XR_003956432.1,0,0,0,0,0,0
XR_003956433.1,0,0,0,0,0,0
XR_003956434.2,0,0,0,0,0,0
XR_003956438.1,0,0,0,0,0,0
XR_003956439.1,19.55,6.814,13.706,32.864,24.551,24.584
XR_003956440.1,0,0,0,0,0,0
XR_003956441.1,0,0,0,0,0,0
XR_003956442.1,0,0,0,0,0,0
XR_003956443.1,0,0,0,0,0,0
XR_003956445.1,0,0,0,0,0,0
XR_003956446.1,0,0,0,0,0,0
XR_003956448.1,52.401,51.979,25.708,53.058,39.016,34.27
XR_003956449.1,0,0,0,0,0,0
XR_003956450.1,0,0,0,0,0,0
XR_003956451.1,0,0,0,0,0,0
XR_003956452.1,0,0,0,0,0,0
XR_003956453.2,0,0,0,0,0,0
XR_003956455.2,0,0,0,0,0,0
XR_003956459.1,0,0,0,0,0,0
XR_003956460.1,0,0,0,0,0,0
XR_003956461.1,0,1,0,2,0,3
XR_003956462.1,0,0,0,0,0,0
XR_003956463.1,1,0,1,0,0,0
XR_003956464.2,1,0,0,1,0,0
XR_003956465.1,0,0,0,0,0,0
XR_003956466.1,0,0,0,0,0,0
XR_003956467.2,0,0,0,0,0,0
XR_003956468.2,0,0,0,0,0,0
XR_003956470.2,4.264,4.368,3,0,0,0
XR_003956476.2,0,0,0,0,0,0
XR_003956477.2,0,0,0,0,0,0
XR_003956478.2,0,0,0,0,0,0
XR_003956480.2,0,0,0,0,0,0
XR_003956481.2,0,0,0,0,0,0
XR_003956482.2,0,0,0,0,0,0
XR_003956483.2,0,0,0,0,0,0
XR_003956484.2,0,0,0,0,0,0
XR_003956485.2,0,0,0,0,0,0
XR_003956486.2,0,0,0,0,0,0
XR_003956487.2,0,0,0,0,0,0
XR_003956488.2,0,0,0,0,0,0
XR_003956489.1,0,0,0,0,0,0
XR_003956491.1,0,0,0,0,0,0
XR_003956495.2,0,0,0,0,0,0
XR_003956497.2,0,0,0,0,0,0
XR_003956498.1,0,4,2,1.997,2.257,0
XR_003956500.1,0,0,0,0,0.8,0.868
XR_003956501.1,0,0,0,0,0,0
XR_003956505.2,0,0,0,0,0,0
XR_003956506.1,0,0,0,0,0,0
XR_003956507.1,0,0,0,0,0,0
XR_003956508.1,25.351,31.164,33.094,36.006,28.24,23.237
XR_003956510.1,0,0,0,0,1.152,0
XR_003956511.1,0,0,0,0,0,0
XR_003956512.1,0,0,0,0,0,0
XR_003956513.2,0,0,0,0,0,0
XR_003956514.2,0,0,0,0,0,0
XR_003956515.2,0,0,0,0,0,0
XR_003956516.2,0,0,0,0,0,0
XR_003956521.2,1,0,0,0,0,2
XR_003956523.2,0,0,0,0,0,0
XR_003956524.1,0,0,0,0,0,0
XR_003956525.1,15,14,18.891,12,8.998,4
XR_003956526.1,0,0,0,0,0,0
XR_003956527.1,0,0,0,0,0,0
XR_003956528.1,0,0,0,0,0,0
XR_003956529.2,0,0,0,0,0,0
XR_003956532.1,0,0,0,0,0,0
XR_003956533.1,0,0,0,0,0,0
XR_003956534.1,0,0,0,0,0,0
XR_003956535.1,0,0,0,0,1,0.983
XR_003956537.1,2.737,2.171,0,0,1.128,0
XR_003956538.1,0,0,0,0,0,0
XR_003956539.2,0,0,0,0,0,0
XR_003956541.1,0,0,0,0,0,0
XR_003956543.1,0,0,0,0,0,0
XR_003956544.1,0,0,0,0,2,0
XR_003956545.2,0,0,0,0,0,0
XR_003956547.1,0,0,0,0,0,0
XR_003956549.1,0,0,0,0,0,0
XR_003956550.1,0,0,0,0,0,0
XR_003956551.2,0,0,0,0,0,0
XR_003956552.1,0,0,0,0,0,0
XR_004691279.1,0,0,0,0,0,0
XR_004691280.1,0,0,0,0,0,0
XR_004691281.1,0,0,0,2,0,0
XR_004691283.1,0,0,0,0,0,0
XR_004691287.2,0,0,0,0,0,0
XR_004691288.2,0,0,0,0,0,0
XR_004691289.2,0,0,0,0,0,0
XR_004691290.2,0,0,0,0,0,0
XR_004691291.2,0,0,0,0,0,0
XR_004691292.2,0,0,0,0,0,0
XR_004691293.2,0,0,0,0,0,0
XR_004691294.2,0,0,0,0,0,0
XR_004691295.2,0,0,0,0,0,0
XR_004691296.2,0,0,0,0,0,0
XR_004691297.2,0,0,0,0,0,0
XR_004691298.1,0,0,0,0,0,0
XR_004691299.2,0,0,0,0,0,0
XR_004691300.1,0,0,0,0,0,0
XR_004691301.2,0,0,0,0,0,0
XR_004691302.1,0,0,0,0,0,0
XR_004691303.1,0,0,0,0,0,0
XR_004691304.1,0,0,0,0,0,0
XR_004691305.1,0,0,0,0,0,0
XR_004691306.1,0,0,0,0,0,0
